Title,Genre,Ratings,Vote_Counts,Runtime
Wicked,musical,7.4,170,160
Wieland,musical,5.7,18,100
Xin Longmen kezhan: Yue ju,musical,6.6,52,113
Xing Guang Can Can Yao Bao Liang 2024,musical,6.6,52,100
Ya Boy Kongming! Road to Summer Sonia,musical,7.4,43,119
You Lucky Son of a Bitch 2,musical,6.6,52,100
Zhenitba Figaro,musical,6.6,52,172
Zhi Ci Qing Lv,musical,6.6,51,89
Zolushka,musical,6.6,52,86
¡Corazón!,musical,6.6,52,85
